state,year,sex,race,deaths,population,crude_rate,age_adjusted_rate,years_pll
Vermont,2023,Females,Asian,0**,7430,0.00**,0.00**,
Vermont,2023,Females,HI Native / Pacific Islander,0**,116,0.00**,0.00**,
Vermont,2023,Females,More than One Race,0**,7184,0.00**,0.00**,
Vermont,2022,Males,White,93,301229,30.87,28.36,"1,536"
Vermont,2022,Males,American Indian / Alaska Native,0**,1342,0.00**,0.00**,
Vermont,2022,Males,HI Native / Pacific Islander,0**,143,0.00**,0.00**,
Vermont,2022,Females,White,31,306037,10.13,9.25,517
Vermont,2022,Females,Black,0**,4214,0.00**,0.00**,
Vermont,2022,Females,American Indian / Alaska Native,0**,1237,0.00**,0.00**,
Vermont,2022,Females,HI Native / Pacific Islander,0**,116,0.00**,0.00**,
Vermont,2022,Females,More than One Race,0**,6939,0.00**,0.00**,
Vermont,2021,Males,White,112,302095,37.07,34.36,"1,838"
Vermont,2021,Males,American Indian / Alaska Native,0**,1326,0.00**,0.00**,
Vermont,2021,Males,Asian,0**,5901,0.00**,0.00**,
Vermont,2021,Males,HI Native / Pacific Islander,0**,137,0.00**,0.00**,
Vermont,2021,Females,White,27,306232,8.82,8.33,569
Vermont,2021,Females,Black,0**,4019,0.00**,0.00**,
Vermont,2021,Females,American Indian / Alaska Native,0**,1239,0.00**,0.00**,
Vermont,2021,Females,HI Native / Pacific Islander,0**,116,0.00**,0.00**,
Vermont,2021,Females,More than One Race,0**,6748,0.00**,0.00**,
Vermont,2020,Males,White,93,300777,30.92,28.85,"1,831"
Vermont,2020,Males,American Indian / Alaska Native,0**,1310,0.00**,0.00**,
Vermont,2020,Males,HI Native / Pacific Islander,0**,129,0.00**,0.00**,
Vermont,2020,Males,More than One Race,0**,6506,0.00**,0.00**,
Vermont,2020,Females,White,21,304394,6.9,6.78,407
Vermont,2020,Females,Black,0**,3863,0.00**,0.00**,
Vermont,2020,Females,American Indian / Alaska Native,0**,1221,0.00**,0.00**,
Vermont,2020,Females,Asian,0**,7087,0.00**,0.00**,
Vermont,2020,Females,HI Native / Pacific Islander,0**,116,0.00**,0.00**,
Vermont,2019,Males,White,85,290175,29.29,26.27,"1,443"
Vermont,2019,Males,Black,0**,5018,0.00**,0.00**,
Vermont,2019,Males,American Indian / Alaska Native,0**,1238,0.00**,0.00**,
Vermont,2019,Males,Asian,0**,5553,0.00**,0.00**,
Vermont,2019,Males,HI Native / Pacific Islander,0**,132,0.00**,0.00**,
Vermont,2019,Males,More than One Race,0**,6192,0.00**,0.00**,
Vermont,2019,Females,White,23,297704,7.73,7.31,401
Vermont,2019,Females,American Indian / Alaska Native,0**,1187,0.00**,0.00**,
Vermont,2019,Females,HI Native / Pacific Islander,0**,111,0.00**,0.00**,
Vermont,2019,Females,More than One Race,0**,6265,0.00**,0.00**,
Vermont,2018,Males,White,97,290745,33.36,31.07,"1,797"
Vermont,2018,Males,American Indian / Alaska Native,0**,1241,0.00**,0.00**,
Vermont,2018,Males,HI Native / Pacific Islander,0**,142,0.00**,0.00**,
Vermont,2018,Females,White,21,298697,7.03,6.78,330
Vermont,2018,Females,Black,0**,3584,0.00**,0.00**,
Vermont,2018,Females,American Indian / Alaska Native,0**,1186,0.00**,0.00**,
Vermont,2018,Females,HI Native / Pacific Islander,0**,108,0.00**,0.00**,
Vermont,2018,Females,More than One Race,0**,6122,0.00**,0.00**,
Virginia,2023,Males,White,791,2971183,26.62,24.83,"14,062"
Virginia,2023,Males,Black,131,841599,15.57,15,"3,804"
Virginia,2023,Males,Asian,42,307041,13.68,13.09,"1,145"
Virginia,2023,Males,More than One Race,11**,152249,7.23**,7.42**,393
Virginia,2023,Females,White,210,2983491,7.04,6.55,"3,589"
Virginia,2023,Females,Black,38,902774,4.21,4.3,"1,001"
Virginia,2023,Females,American Indian / Alaska Native,0**,25503,0.00**,0.00**,
Virginia,2023,Females,Asian,15**,337986,4.44**,4.48**,376
Virginia,2023,Females,HI Native / Pacific Islander,0**,5745,0.00**,0.00**,
Virginia,2022,Males,White,780,2968848,26.27,24.75,"14,732"
Virginia,2022,Males,Black,142,838115,16.94,17.16,"4,105"
Virginia,2022,Males,Asian,31,301342,10.29,9.79,679
Virginia,2022,Males,HI Native / Pacific Islander,0**,5677,0.00**,0.00**,
Virginia,2022,Males,More than One Race,15**,147769,10.15**,10.10**,567
Virginia,2022,Females,White,195,2979605,6.54,6.11,"3,472"
Virginia,2022,Females,Black,25,899243,2.78,2.86,808
Virginia,2022,Females,American Indian / Alaska Native,0**,24827,0.00**,0.00**,
Virginia,2022,Females,Asian,13**,331174,3.93**,3.49**,215
Virginia,2021,Males,White,788,2974372,26.49,24.9,"15,126"
Virginia,2021,Males,Black,116,835244,13.89,13.5,"3,505"
Virginia,2021,Males,Asian,27,295513,9.14,9.05,800
Virginia,2021,Males,More than One Race,17**,143784,11.82**,11.47**,668
Virginia,2021,Females,White,190,2982090,6.37,6.03,"3,414"
Virginia,2021,Females,Black,29,895147,3.24,3.39,967
Virginia,2021,Females,Asian,14**,323904,4.32**,4.30**,312
Virginia,2021,Females,HI Native / Pacific Islander,0**,5397,0.00**,0.00**,
Virginia,2020,Males,White,777,2977480,26.1,24.8,"14,575"
Virginia,2020,Males,Black,117,831559,14.07,13.73,"3,655"
Virginia,2020,Males,American Indian / Alaska Native,0**,25871,0.00**,0.00**,
Virginia,2020,Males,Asian,34,290618,11.7,11.79,873
Virginia,2020,Females,White,207,2984030,6.94,6.62,"3,963"
Virginia,2020,Females,Black,33,892462,3.7,3.55,877
Virginia,2020,Females,Asian,14**,318694,4.39**,4.41**,405
Virginia,2020,Females,HI Native / Pacific Islander,0**,5220,0.00**,0.00**,
Virginia,2019,Males,White,738,2943171,25.08,23.43,"13,821"
Virginia,2019,Males,Black,109,818621,13.32,13.47,"3,051"
Virginia,2019,Males,Asian,22,283976,7.75,7.92,512
Virginia,2019,Males,More than One Race,12**,135100,8.88**,11.43**,417
Virginia,2019,Females,White,219,2980434,7.35,7.09,"4,227"
Virginia,2019,Females,Black,21,884956,2.37,2.4,520
Virginia,2019,Females,Asian,10**,314998,3.18**,2.82**,226
Virginia,2019,Females,HI Native / Pacific Islander,0**,5049,0.00**,0.00**,
Virginia,2018,Males,White,802,2937699,27.3,25.79,"15,330"
Virginia,2018,Males,Black,113,812531,13.91,13.55,"3,061"
Virginia,2018,Males,Asian,26,277269,9.38,9.94,651
Virginia,2018,Females,White,254,2975568,8.54,7.9,"4,507"
Virginia,2018,Females,Black,18**,878884,2.05**,2.29**,537
Virginia,2018,Females,American Indian / Alaska Native,0**,22141,0.00**,0.00**,
Virginia,2018,Females,Asian,18**,307770,5.85**,5.48**,440
Virginia,2018,Females,HI Native / Pacific Islander,0**,4918,0.00**,0.00**,
Washington,2023,Males,White,876,3007930,29.12,27.26,"16,739"
Washington,2023,Males,Black,32,197558,16.2,13.78,916
Washington,2023,Males,American Indian / Alaska Native,23,79716,28.85,30.46,642
Washington,2023,Males,Asian,37,403352,9.17,9.25,910
Washington,2023,Males,HI Native / Pacific Islander,13**,34353,37.84**,35.78**,402
Washington,2023,Males,More than One Race,35,211093,16.58,18.88,"1,063"
Washington,2023,Females,White,217,2955295,7.34,7,"4,121"
Washington,2023,Females,Asian,26,436610,5.96,5.69,802
Washington,2023,Females,More than One Race,11**,208486,5.28**,5.96**,361
Washington,2022,Males,White,843,3018669,27.93,25.44,"14,223"
Washington,2022,Males,Black,38,193605,19.63,18.1,"1,060"
Washington,2022,Males,American Indian / Alaska Native,15**,78687,19.06**,20.95**,347
Washington,2022,Males,Asian,49,388514,12.61,12,"1,294"
Washington,2022,Males,HI Native / Pacific Islander,12**,33283,36.05**,31.81**,373
Washington,2022,Males,More than One Race,31,206774,14.99,19.45,844
Washington,2022,Females,White,201,2965238,6.78,6.06,"3,401"
Washington,2022,Females,American Indian / Alaska Native,11**,76662,14.35**,15.56**,274
Washington,2022,Females,Asian,23,422302,5.45,5.96,555
Washington,2022,Females,HI Native / Pacific Islander,0**,32820,0.00**,0.00**,
Washington,2022,Females,More than One Race,15**,204519,7.33**,7.41**,534
Washington,2021,Males,White,815,3028836,26.91,25.21,"15,446"
Washington,2021,Males,Black,36,189652,18.98,17.65,"1,175"
Washington,2021,Males,American Indian / Alaska Native,15**,77576,19.34**,20.41**,436
Washington,2021,Males,Asian,41,370241,11.07,10.64,"1,088"
Washington,2021,Males,More than One Race,47,202031,23.26,27.83,"1,570"
Washington,2021,Females,White,210,2970822,7.07,6.7,"4,278"
Washington,2021,Females,Black,13**,158908,8.18**,7.48**,377
Washington,2021,Females,American Indian / Alaska Native,15**,75279,19.93**,22.19**,422
Washington,2021,Females,Asian,20**,404443,4.95**,4.75**,530
Washington,2020,Males,White,807,3039290,26.55,25.2,"15,904"
Washington,2020,Males,Black,29,186122,15.58,13.53,873
Washington,2020,Males,American Indian / Alaska Native,20**,76842,26.03**,33.37**,471
Washington,2020,Males,Asian,35,359788,9.73,10.02,853
Washington,2020,Males,HI Native / Pacific Islander,10**,31325,31.92**,26.21**,318
Washington,2020,Males,More than One Race,34,197968,17.17,19.67,"1,125"
Washington,2020,Females,White,227,2981322,7.61,7.2,"3,985"
Washington,2020,Females,Asian,23,394257,5.83,5.7,524
Washington,2020,Females,More than One Race,14**,196631,7.12**,7.72**,464
Washington,2019,Males,White,875,2991518,29.25,27.43,"15,585"
Washington,2019,Males,Black,24,179382,13.38,12.33,763
Washington,2019,Males,American Indian / Alaska Native,17**,74975,22.67**,24.81**,459
Washington,2019,Males,Asian,40,345244,11.59,10.85,"1,090"
Washington,2019,Males,HI Native / Pacific Islander,13**,30146,43.12**,36.08**,409
Washington,2019,Males,More than One Race,28,190213,14.72,18.38,863
Washington,2019,Females,White,230,2972708,7.74,7.29,"3,955"
Washington,2019,Females,Black,10**,152127,6.57**,6.80**,354
Washington,2019,Females,Asian,12**,384698,3.12**,3.04**,239
Washington,2018,Males,White,823,2973279,27.68,26.02,"15,228"
Washington,2018,Males,Black,27,173970,15.52,15.36,696
Washington,2018,Males,American Indian / Alaska Native,28,74011,37.83,42.27,767
Washington,2018,Males,Asian,29,331375,8.75,8.76,742
Washington,2018,Males,More than One Race,21,184224,11.4,12.48,704
Washington,2018,Females,White,259,2955944,8.76,8.2,"4,679"
Washington,2018,Females,Black,11**,148101,7.43**,8.35**,318
Washington,2018,Females,Asian,22,371152,5.93,5.59,586
Washington,2018,Females,More than One Race,15**,184681,8.12**,8.86**,521
West Virginia,2023,Males,White,275,817043,33.66,31.53,"4,479"
West Virginia,2023,Males,American Indian / Alaska Native,0**,2744,0.00**,0.00**,
West Virginia,2023,Males,HI Native / Pacific Islander,0**,274,0.00**,0.00**,
West Virginia,2023,Females,White,62,825862,7.51,6.82,821
West Virginia,2023,Females,American Indian / Alaska Native,0**,2331,0.00**,0.00**,
West Virginia,2023,Females,HI Native / Pacific Islander,0**,269,0.00**,0.00**,
West Virginia,2023,Females,More than One Race,0**,18797,0.00**,0.00**,
West Virginia,2022,Males,White,278,819880,33.91,30.39,"4,371"
West Virginia,2022,Males,American Indian / Alaska Native,0**,2631,0.00**,0.00**,
West Virginia,2022,Males,Asian,0**,7723,0.00**,0.00**,
West Virginia,2022,Males,HI Native / Pacific Islander,0**,262,0.00**,0.00**,
West Virginia,2022,Females,White,63,828796,7.6,7.73,"1,393"
West Virginia,2022,Females,American Indian / Alaska Native,0**,2296,0.00**,0.00**,
West Virginia,2022,Females,Asian,0**,8515,0.00**,0.00**,
West Virginia,2022,Females,HI Native / Pacific Islander,0**,269,0.00**,0.00**,
West Virginia,2022,Females,More than One Race,0**,18277,0.00**,0.00**,
West Virginia,2021,Males,White,301,826754,36.41,35.61,"5,538"
West Virginia,2021,Males,American Indian / Alaska Native,0**,2514,0.00**,0.00**,
West Virginia,2021,Males,HI Native / Pacific Islander,0**,264,0.00**,0.00**,
West Virginia,2021,Females,White,67,835063,8.02,8.28,"1,504"
West Virginia,2021,Females,American Indian / Alaska Native,0**,2244,0.00**,0.00**,
West Virginia,2021,Females,Asian,0**,8234,0.00**,0.00**,
West Virginia,2021,Females,HI Native / Pacific Islander,0**,257,0.00**,0.00**,
West Virginia,2021,Females,More than One Race,0**,17718,0.00**,0.00**,
West Virginia,2020,Males,White,278,831037,33.45,32.71,"5,459"
West Virginia,2020,Males,Black,11**,36408,30.21**,26.74**,271
West Virginia,2020,Males,American Indian / Alaska Native,0**,2483,0.00**,0.00**,
West Virginia,2020,Males,HI Native / Pacific Islander,0**,259,0.00**,0.00**,
West Virginia,2020,Males,More than One Race,0**,17295,0.00**,0.00**,
West Virginia,2020,Females,White,58,839330,6.91,6.71,"1,099"
West Virginia,2020,Females,American Indian / Alaska Native,0**,2153,0.00**,0.00**,
West Virginia,2020,Females,Asian,0**,8036,0.00**,0.00**,
West Virginia,2019,Males,White,250,827478,30.21,30.07,"5,052"
West Virginia,2019,Males,Asian,0**,7269,0.00**,0.00**,
West Virginia,2019,Males,HI Native / Pacific Islander,0**,263,0.00**,0.00**,
West Virginia,2019,Females,White,73,849676,8.59,8.95,"1,510"
West Virginia,2019,Females,American Indian / Alaska Native,0**,2142,0.00**,0.00**,
West Virginia,2019,Females,Asian,0**,8056,0.00**,0.00**,
West Virginia,2019,Females,HI Native / Pacific Islander,0**,275,0.00**,0.00**,
West Virginia,2019,Females,More than One Race,0**,16372,0.00**,0.00**,
West Virginia,2018,Males,White,308,832939,36.98,35.35,"5,887"
West Virginia,2018,Males,American Indian / Alaska Native,0**,2382,0.00**,0.00**,
West Virginia,2018,Males,HI Native / Pacific Islander,0**,261,0.00**,0.00**,
West Virginia,2018,Males,More than One Race,0**,16236,0.00**,0.00**,
West Virginia,2018,Females,White,74,855866,8.65,8.51,"1,294"
West Virginia,2018,Females,American Indian / Alaska Native,0**,2096,0.00**,0.00**,
West Virginia,2018,Females,HI Native / Pacific Islander,0**,263,0.00**,0.00**,
West Virginia,2018,Females,More than One Race,0**,16147,0.00**,0.00**,
Wisconsin,2023,Males,White,659,2563677,25.71,24.25,"12,209"
Wisconsin,2023,Males,Black,37,193200,19.15,18.88,"1,198"
Wisconsin,2023,Males,American Indian / Alaska Native,17**,36687,46.34**,51.70**,436
Wisconsin,2023,Females,White,181,2546160,7.11,6.87,"3,339"
Wisconsin,2023,Females,HI Native / Pacific Islander,0**,1742,0.00**,0.00**,
Wisconsin,2022,Males,White,651,2559871,25.43,24.14,"11,589"
Wisconsin,2022,Males,Black,50,192141,26.02,24.51,"1,603"
Wisconsin,2022,Males,American Indian / Alaska Native,13**,36315,35.80**,35.46**,443
Wisconsin,2022,Males,Asian,12**,93066,12.89**,11.46**,380
Wisconsin,2022,Males,HI Native / Pacific Islander,0**,1896,0.00**,0.00**,
Wisconsin,2022,Males,More than One Race,10**,65939,15.17**,16.06**,367
Wisconsin,2022,Females,White,172,2542891,6.76,6.61,"3,607"
Wisconsin,2022,Females,HI Native / Pacific Islander,0**,1709,0.00**,0.00**,
Wisconsin,2022,Females,More than One Race,0**,66173,0.00**,0.00**,
Wisconsin,2021,Males,White,631,2559140,24.66,23.88,"12,684"
Wisconsin,2021,Males,Black,35,191829,18.25,18.68,"1,080"
Wisconsin,2021,Males,American Indian / Alaska Native,12**,35896,33.43**,34.96**,400
Wisconsin,2021,Males,Asian,20**,91428,21.88**,18.27**,701
Wisconsin,2021,Females,White,181,2541196,7.12,6.88,"3,472"
Wisconsin,2020,Males,White,655,2569333,25.49,24.69,"12,594"
Wisconsin,2020,Males,Black,34,193777,17.55,16.78,"1,169"
Wisconsin,2020,Males,HI Native / Pacific Islander,0**,1872,0.00**,0.00**,
Wisconsin,2020,Females,White,147,2551005,5.76,5.59,"2,941"
Wisconsin,2020,Females,HI Native / Pacific Islander,0**,1655,0.00**,0.00**,
Wisconsin,2019,Males,White,628,2520445,24.92,23.33,"11,565"
Wisconsin,2019,Males,Black,19**,193424,9.82**,11.84**,596
Wisconsin,2019,Males,HI Native / Pacific Islander,0**,1838,0.00**,0.00**,
Wisconsin,2019,Females,White,159,2537625,6.27,6.24,"3,168"
Wisconsin,2019,Females,HI Native / Pacific Islander,0**,1626,0.00**,0.00**,
Wisconsin,2019,Females,More than One Race,0**,60940,0.00**,0.00**,
Wisconsin,2018,Males,White,670,2517628,26.61,25.31,"13,021"
Wisconsin,2018,Males,Black,28,192531,14.54,13.27,941
Wisconsin,2018,Males,American Indian / Alaska Native,10**,34370,29.10**,34.53**,244
Wisconsin,2018,Females,White,149,2535723,5.88,5.66,"3,012"
Wisconsin,2018,Females,HI Native / Pacific Islander,0**,1563,0.00**,0.00**,
Wyoming,2023,Males,White,125,275780,45.33,44.36,"2,748"
Wyoming,2023,Males,HI Native / Pacific Islander,0**,340,0.00**,0.00**,
Wyoming,2023,Females,White,25,263208,9.5,9.75,434
Wyoming,2023,Females,Black,0**,2916,0.00**,0.00**,
Wyoming,2023,Females,American Indian / Alaska Native,0**,8051,0.00**,0.00**,
Wyoming,2023,Females,Asian,0**,3528,0.00**,0.00**,
Wyoming,2023,Females,HI Native / Pacific Islander,0**,321,0.00**,0.00**,
Wyoming,2023,Females,More than One Race,0**,7008,0.00**,0.00**,
Wyoming,2022,Males,White,133,274880,48.39,46.34,"2,698"
Wyoming,2022,Males,Black,0**,4162,0.00**,0.00**,
Wyoming,2022,Males,Asian,0**,3071,0.00**,0.00**,
Wyoming,2022,Males,HI Native / Pacific Islander,0**,319,0.00**,0.00**,
Wyoming,2022,Males,More than One Race,0**,7113,0.00**,0.00**,
Wyoming,2022,Females,White,17**,262303,6.48**,6.07**,278
Wyoming,2022,Females,Black,0**,2937,0.00**,0.00**,
Wyoming,2022,Females,Asian,0**,3412,0.00**,0.00**,
Wyoming,2022,Females,HI Native / Pacific Islander,0**,297,0.00**,0.00**,
Wyoming,2022,Females,More than One Race,0**,6900,0.00**,0.00**,
Wyoming,2021,Males,White,146,273846,53.32,53.12,"3,019"
Wyoming,2021,Males,Asian,0**,3004,0.00**,0.00**,
Wyoming,2021,Males,HI Native / Pacific Islander,0**,308,0.00**,0.00**,
Wyoming,2021,Females,White,34,261863,12.98,12.75,781
Wyoming,2021,Females,Black,0**,2890,0.00**,0.00**,
Wyoming,2021,Females,Asian,0**,3305,0.00**,0.00**,
Wyoming,2021,Females,HI Native / Pacific Islander,0**,275,0.00**,0.00**,
Wyoming,2021,Females,More than One Race,0**,6795,0.00**,0.00**,
Wyoming,2020,Males,White,148,273372,54.14,53.94,"2,932"
Wyoming,2020,Males,Asian,0**,2993,0.00**,0.00**,
Wyoming,2020,Males,HI Native / Pacific Islander,0**,319,0.00**,0.00**,
Wyoming,2020,Females,White,28,260928,10.73,9.97,506
Wyoming,2020,Females,American Indian / Alaska Native,0**,7903,0.00**,0.00**,
Wyoming,2020,Females,Asian,0**,3304,0.00**,0.00**,
Wyoming,2020,Females,HI Native / Pacific Islander,0**,277,0.00**,0.00**,
Wyoming,2020,Females,More than One Race,0**,6529,0.00**,0.00**,
Wyoming,2019,Males,White,135,273336,49.39,49.8,"2,654"
Wyoming,2019,Males,Asian,0**,3050,0.00**,0.00**,
Wyoming,2019,Males,HI Native / Pacific Islander,0**,325,0.00**,0.00**,
Wyoming,2019,Females,White,22,263516,8.35,7.66,356
Wyoming,2019,Females,Black,0**,2890,0.00**,0.00**,
Wyoming,2019,Females,Asian,0**,3371,0.00**,0.00**,
Wyoming,2019,Females,HI Native / Pacific Islander,0**,273,0.00**,0.00**,
Wyoming,2019,Females,More than One Race,0**,6363,0.00**,0.00**,
Wyoming,2018,Males,White,104,272977,38.1,36.62,"2,277"
Wyoming,2018,Males,Asian,0**,3064,0.00**,0.00**,
Wyoming,2018,Males,HI Native / Pacific Islander,0**,311,0.00**,0.00**,
Wyoming,2018,Females,White,38,263225,14.44,14.26,673
Wyoming,2018,Females,Black,0**,2864,0.00**,0.00**,
Wyoming,2018,Females,American Indian / Alaska Native,0**,8034,0.00**,0.00**,
Wyoming,2018,Females,Asian,0**,3407,0.00**,0.00**,
Wyoming,2018,Females,HI Native / Pacific Islander,0**,264,0.00**,0.00**,
